Product Name,Model_Number,Series,Color,Laptop_Category,MRP_cleaned,Selling_Price_cleaned,Discount_pct,Price_Difference,Rating_cleaned,Ratings_Count_cleaned,Reviews_Count_cleaned,RAM_GB,RAM_Type,SSD_GB,Screen_Size_inches,Screen_Size_cm,Weight_kg,Processor_Brand,Processor_Name,Processor_Generation_cleaned,Operating_System,Refresh_Rate_Hz,Has_Touchscreen,Is_Gaming_Laptop,Has_OLED_Display,In_Stock,Performance_Score,Warranty_Summary,URL,Review_Count,Review_Summaries,Average_Sentiment,Has_Reviews
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) S3407QA-KP027WS Thin and Light Laptop (14 inch, Matte Gray, 1.39 Kg, With MS Office)",S3407QA-KP027WS,"Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC",Matte Gray,Thin and Light,92990.0,67990.0,26.0,25000.0,4.5,13,0,16,LPDDR5X,512.0,14.0,35.56,1.39,Qualcomm,Snapdragon X,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-metallic-design-copilot-pc-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3407qa-kp027ws-thin-light-laptop/p/itmafafdebe9e0fe?pid=COMH9SJ9R2XPUEKZ&lid=LSTCOMH9SJ9R2XPUEKZ5XQBHY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_297&otracker=search&otracker1=search&fm=organic&iid=en_YrqBmmNLHA7rLY3sguGLKx8Rl3IuhDnnfFcI0ko2JoygvcPpCQazk0LK0hL9F3zKhHOU_EoKM_kk5XqmT02CFvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xrcq9l8s0w0000001754328615887&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS Zenbook S 13 OLED 1 cm Thin & 1 kg Light, Intel EVO Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) UX5304VA-NQ541WS Thin and Light Laptop (13.3 Inch, Ponder Blue, 1.00 kg, With MS Office)",UX5304VA-NQ541WS,"Zenbook S 13 OLED 1 cm Thin & 1 kg Light, Intel EVO",Ponder Blue,Thin and Light,128990.0,89990.0,30.0,39000.0,4.2,27,3,16,LPDDR5,512.0,13.3,33.78,1.0,Intel,Core i5,13.0,Windows 11 Home,60.0,False,False,True,True,57.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-zenbook-s-13-oled-1-cm-thin-kg-light-intel-evo-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-ux5304va-nq541ws-light-laptop/p/itm8787daeae3008?pid=COMGZDQJEZGDFUSF&lid=LSTCOMGZDQJEZGDFUSF1EDW6O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_93&otracker=search&otracker1=search&fm=organic&iid=de98dd3f-c735-47f0-bf82-b0e003f586ce.COMGZDQJEZGDFUSF.SEARCH&ppt=None&ppn=None&ssid=37751brs1s0000001754328574341&qH=c06ea84a1e3dc3c6,3,Wonderful; Excellent; Unsatisfactory,Positive,True
"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic* Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-E81599WS 2 in 1 Laptop (15.6 inch, Quiet Blue, 1.70 Kg, With MS Office)",X1504VA-E81599WS,Vivobook 15 (2025) with Office 2024 + M365 Basic*,Quiet Blue,2-in-1,84990.0,51990.0,0.0,39000.0,4.4,0,0,8,DDR4,512.0,15.6,39.62,1.7,Intel,Core i3,13.0,Windows 11 Home,60.0,True,False,False,True,21.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-e81599ws-2-1-laptop/p/itm72fc7af14df5e?pid=COMH9SJ9Q8ZZHFN7&lid=LSTCOMH9SJ9Q8ZZHFN7V5EST1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_229&otracker=search&otracker1=search&fm=organic&iid=15a011ce-d0f8-42f6-aecc-97e6a4294bfb.COMH9SJ9Q8ZZHFN7.SEARCH&ppt=None&ppn=None&ssid=02nc8turvk0000001754328604196&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/70 W) FX506HF-HN077WS Gaming Laptop (15.6 inch, Graphite Black, 2.30 Kg, With MS Office)",FX506HF-HN077WS,TUF Gaming F15 - AI Powered Gaming,Graphite Black,Gaming,77990.0,56590.0,27.0,21400.0,4.0,79,5,8,DDR4,512.0,15.6,39.62,2.3,Intel,Core i5,11.0,Windows 11 Home,144.0,False,True,False,True,85.52,1 Year Onsite Warranty,https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-intel-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-70-w-fx506hf-hn077ws-laptop/p/itmbd858702e076f?pid=COMHYG8ZXDY9ZFQT&lid=LSTCOMHYG8ZXDY9ZFQTVF30NE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_184&otracker=search&otracker1=search&fm=organic&iid=c74621ce-3809-4f78-bf4f-3608f9f78019.COMHYG8ZXDY9ZFQT.SEARCH&ppt=None&ppn=None&ssid=lxgwec2qrk0000001754328594002&qH=c06ea84a1e3dc3c6,5,Classy product; Brilliant; Great product; Best in the market!; Perfect product!,Positive,True
"ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-KM501WS Thin and Light Laptop (14 Inch, Neutral Grey, 1.50 Kg, With MS Office)",S3402ZA-KM501WS,Vivobook S14 OLED Intel EVO H-Series,Neutral Grey,Thin and Light,98990.0,69990.0,29.0,29000.0,4.4,4706,445,16,DDR4,512.0,14.0,35.56,1.5,Intel,Core i5,12.0,Windows 11 Home,60.0,False,False,True,False,57.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km501ws-thin-light-laptop/p/itm635eb6df61d1c?pid=COMGCG2GXUAAMYJF&lid=LSTCOMGCG2GXUAAMYJFOJKKYY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_249&otracker=search&otracker1=search&fm=organic&iid=3b613ac3-4cb2-42b8-88a7-abddd55a197e.COMGCG2GXUAAMYJF.SEARCH&ppt=None&ppn=None&ssid=ki0h15guxc0000001754328607944&qH=c06ea84a1e3dc3c6,10,Highly recommended; Just wow!; Value-for-money; Worth every single penny !!!; Fabulous!; Bang for buck laptop; Good choice; Terrific purchase; Nice product; Best in the market!,Positive,True
"ASUS TUF Gaming A14 (2024) - AI PC, AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/165 Hz/100 W) FA401UU-RG033WS Gaming Laptop (14 Inch, Jaeger Gray, 1.46 Kg, With MS Office)",FA401UU-RG033WS,"TUF Gaming A14 (2024) - AI PC,",Jaeger Gray,Gaming,155990.0,132599.0,14.0,23391.0,4.4,10,2,16,LPDDR5X,1000.0,14.0,35.56,1.46,AMD,Ryzen 7 Octa Core,13.0,Windows 11 Home,165.0,False,True,False,True,108.5,1 Year Onsite Warranty,https://www.flipkart.com/asus-tuf-gaming-a14-2024-ai-pc-amd-ryzen-7-octa-core-8845hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-165-hz-100-w-fa401uu-rg033ws-laptop/p/itm3dcdb2ecfd6bc?pid=COMH2XBQAVMSFTTF&lid=LSTCOMH2XBQAVMSFTTFW5UTYB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_14_329&otracker=search&otracker1=search&fm=organic&iid=873aa31c-5a34-4d96-931c-f9d12fc1ea07.COMH2XBQAVMSFTTF.SEARCH&ppt=None&ppn=None&ssid=ssie8mkrjk0000001754328619860&qH=c06ea84a1e3dc3c6,2,Worth every penny; Terrific,Positive,True
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) S3407QA-KP027WS Thin and Light Laptop (14 inch, Matte Gray, 1.39 Kg, With MS Office)",S3407QA-KP027WS,"Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC",Matte Gray,Thin and Light,92990.0,67990.0,26.0,25000.0,4.5,13,0,16,LPDDR5X,512.0,14.0,35.56,1.39,Qualcomm,Snapdragon X,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-metallic-design-copilot-pc-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3407qa-kp027ws-thin-light-laptop/p/itmafafdebe9e0fe?pid=COMH9SJ9R2XPUEKZ&lid=LSTCOMH9SJ9R2XPUEKZ5XQBHY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_201&otracker=search&otracker1=search&fm=organic&iid=en_p0GS1cfv_uhZ42WJFHjKP4LqTtqVAI047WACxlKvJfWcnpC1Ub98DN7HA54VUms2hHOU_EoKM_kk5XqmT02CFvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4qzt9z5ui80000001754328598267&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS VivoBook 17 AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home) M712UA-AU521TS Laptop (17.3 inch, Transparent Silver, 2.30 kg, With MS Office)",M712UA-AU521TS,VivoBook 17,Transparent Silver,Standard Laptop,75999.0,47500.0,37.0,28499.0,4.0,9,0,16,DDR4,512.0,17.3,43.94,2.3,AMD,Ryzen 5 Hexa Core,13.0,Windows 10 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-17-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-10-home-m712ua-au521ts-laptop/p/itmf97cc373d425a?pid=COMG2HCTZZJGGQF8&lid=LSTCOMG2HCTZZJGGQF8XDWWFX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_213&otracker=search&otracker1=search&fm=organic&iid=006572e1-a400-4ad1-b870-fe0a3e551de7.COMG2HCTZZJGGQF8.SEARCH&ppt=None&ppn=None&ssid=4qzt9z5ui80000001754328598267&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) S3407QA-KP027WS Thin and Light Laptop (14 inch, Matte Gray, 1.39 Kg, With MS Office)",S3407QA-KP027WS,"Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC",Matte Gray,Thin and Light,92990.0,67990.0,26.0,25000.0,4.5,13,0,16,LPDDR5X,512.0,14.0,35.56,1.39,Qualcomm,Snapdragon X,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-metallic-design-copilot-pc-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3407qa-kp027ws-thin-light-laptop/p/itmafafdebe9e0fe?pid=COMH9SJ9R2XPUEKZ&lid=LSTCOMH9SJ9R2XPUEKZ5XQBHY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_177&otracker=search&otracker1=search&fm=organic&iid=en_jqQaYFNsex9PVitoWi6ac_QlR8nQImjKubl35ccE2vlb282mzffzTB6EjkEhO1nghHOU_EoKM_kk5XqmT02CFvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=lxgwec2qrk0000001754328594002&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS Vivobook 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) X1502VA-BQ837WS Thin and Light Laptop (15.6 Inch, Cool Silver, 1.70 Kg, With MS Office)",X1502VA-BQ837WS,Vivobook 15,Cool Silver,Thin and Light,85990.0,61990.0,27.0,24000.0,4.3,153,13,16,DDR4,512.0,15.6,39.62,1.7,Intel,Core i7,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-x1502va-bq837ws-thin-light-laptop/p/itm500337caaa66d?pid=COMH96FBVPKVYXUE&lid=LSTCOMH96FBVPKVYXUEDJAWKB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_157&otracker=search&otracker1=search&fm=organic&iid=en_seydQtfBL4EqQVyiVT2uxLK3NnfMHhoAbhRQ3f0SjQnC-MKEaMAPWI2L_q6COvcZT1cxn66Cb8k5SxG-HE054PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=doc3oziku80000001754328589521&qH=c06ea84a1e3dc3c6,10,Worth the money; Pretty good; Best in the market!; Very Good; Decent product; Terrific purchase; Worthless; Perfect product!; Best in the market!; Terrific purchase,Positive,True
"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic* (i5 14th Gen) Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) X1504VAP-NJ2863WS Thin and Light Laptop (15.6 Inch, Quiet Blue, 1.7 Kg, With MS Office)",X1504VAP-NJ2863WS,Vivobook 15 (2025) with Office 2024 + M365 Basic* (i5 14th Gen),Quiet Blue,Thin and Light,64990.0,45990.0,29.0,19000.0,4.4,0,0,8,DDR4,512.0,15.6,39.62,1.7,Intel,Core 5,13.0,Windows 11 Home,60.0,False,False,False,True,21.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-i5-14th-gen-intel-core-5-120u-8-gb-512-gb-ssd-windows-11-home-x1504vap-nj2863ws-thin-light-laptop/p/itm902b318e63962?pid=COMHDG7CSKZ66TQR&lid=LSTCOMHDG7CSKZ66TQRUNZQC5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_374&otracker=search&otracker1=search&fm=organic&iid=efa8f30d-7ca7-49c6-9695-30885ca6dbf2.COMHDG7CSKZ66TQR.SEARCH&ppt=None&ppn=None&ssid=ym3523lncg0000001754328630661&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) X1605ZAC-MB542WS Thin and Light Laptop (16 Inch, Indie Black, 1.88 Kg, With MS Office)",X1605ZAC-MB542WS,Unknown,Indie Black,Thin and Light,72990.0,50900.0,30.0,22090.0,3.6,19,1,16,DDR4,512.0,16.0,40.64,1.88,Intel,Core i5,12.0,Windows 11 Home,60.0,False,False,False,False,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-x1605zac-mb542ws-thin-light-laptop/p/itmf1d631f2db825?pid=COMH274VSRH7GHMN&lid=LSTCOMH274VSRH7GHMNG2ALSY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_270&otracker=search&otracker1=search&fm=organic&iid=df80de20-b871-407e-a63e-d62865f5398d.COMH274VSRH7GHMN.SEARCH&ppt=None&ppn=None&ssid=4ohfr4ytkw0000001754328611809&qH=c06ea84a1e3dc3c6,1,Terrible product,Negative,True
"ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ543WS Thin and Light Laptop (15.6 Inch, Green Grey, 1.63 Kg, With MS Office)",E1504FA-NJ543WS,Vivobook Go 15,Green Grey,Thin and Light,70990.0,51500.0,27.0,19490.0,3.9,13,1,16,LPDDR5,512.0,15.6,39.62,1.63,AMD,Ryzen 5 Quad Core,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-nj543ws-thin-light-laptop/p/itmffad5e5b0d23f?pid=COMGMGXFU4QVS2WR&lid=LSTCOMGMGXFU4QVS2WRYN38D7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_265&otracker=search&otracker1=search&fm=organic&iid=df80de20-b871-407e-a63e-d62865f5398d.COMGMGXFU4QVS2WR.SEARCH&ppt=None&ppn=None&ssid=4ohfr4ytkw0000001754328611809&qH=c06ea84a1e3dc3c6,1,Horrible,Negative,True
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) S3407QA-KP027WS Thin and Light Laptop (14 inch, Matte Gray, 1.39 Kg, With MS Office)",S3407QA-KP027WS,"Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC",Matte Gray,Thin and Light,92990.0,67990.0,26.0,25000.0,4.5,13,0,16,LPDDR5X,512.0,14.0,35.56,1.39,Qualcomm,Snapdragon X,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-metallic-design-copilot-pc-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3407qa-kp027ws-thin-light-laptop/p/itmafafdebe9e0fe?pid=COMH9SJ9R2XPUEKZ&lid=LSTCOMH9SJ9R2XPUEKZ5XQBHY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=en_lf1GDeSL-72CDyu0jtAKoPd1mDhYUYUyiVxrYkQ72ZcCicp9iScECHih4JZkPTtuhHOU_EoKM_kk5XqmT02CFvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kcx3bhqc1c0000001754328566366&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) FA566NCR-HN254WS Gaming Laptop (15.6 inch, Graphite Black, 2.3 kg, With MS Office)",FA566NCR-HN254WS,TUF Gaming A15,Graphite Black,Gaming,89990.0,67990.0,24.0,22000.0,3.6,23,0,16,DDR5,512.0,15.6,39.62,2.3,AMD,Ryzen 7 Octa Core,13.0,Windows 11 Home,144.0,False,True,False,True,101.52,1 Year Manufacturing,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa566ncr-hn254ws-laptop/p/itm579ffa5920612?pid=COMH9B4PTDQERZJG&lid=LSTCOMH9B4PTDQERZJGTQV82R&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_165&otracker=search&otracker1=search&fm=organic&iid=3b6883de-2618-4507-b145-4e5609819320.COMH9B4PTDQERZJG.SEARCH&ppt=None&ppn=None&ssid=doc3oziku80000001754328589521&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ5541WS Thin and Light Laptop (15.6 inch, Cool Silver, 1.63 Kg, With MS Office)",E1504FA-NJ5541WS,Vivobook Go 15,Cool Silver,Thin and Light,55990.0,39990.0,28.0,16000.0,4.2,1200,82,16,LPDDR5,512.0,15.6,39.62,1.63,AMD,Ryzen 5 Quad Core,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Carry-in Warranty,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-nj5541ws-thin-light-laptop/p/itm11c1635cd5848?pid=COMH8VXVGEPMSHGC&lid=LSTCOMH8VXVGEPMSHGCQHUQX6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_15_352&otracker=search&otracker1=search&fm=organic&iid=en_ddhDAxQk6DtEjgAdabXPSgmr1PlZFFUpr7eBujQS2GlJ291J33BV22o_tX9UfshHQYkhLZBN1bRhmrfo7OOTKvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=9og300s8w00000001754328624318&qH=c06ea84a1e3dc3c6,10,Fabulous!; Very Good; Highly recommended; Must buy!; Nice product; Just wow!; Worth every penny; Mind-blowing purchase; Very Good; Not recommended at all,Positive,True
"ASUS Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) S5506MA-MA752WS Thin and Light Laptop (15.6 Inch, Neutral Black, 1.50 kg, With MS Office)",S5506MA-MA752WS,"Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC",Neutral Black,Thin and Light,122990.0,96990.0,21.0,26000.0,4.1,83,9,16,LPDDR5X,1000.0,15.6,39.62,1.5,Intel,Core Ultra 7,13.0,Windows 11 Home,120.0,False,False,True,True,74.0,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-s-15-oled-powered-intel-evo-h-series-ai-pc-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-s5506ma-ma752ws-thin-light-laptop/p/itmd459f255adcc2?pid=COMHYYZNKMEMXHD3&lid=LSTCOMHYYZNKMEMXHD373QRGV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_144&otracker=search&otracker1=search&fm=organic&iid=d760d444-9c9c-446d-8a8b-dbdecfa7e134.COMHYYZNKMEMXHD3.SEARCH&ppt=None&ppn=None&ssid=8aawh4hrk00000001754328584445&qH=c06ea84a1e3dc3c6,9,Wonderful; Must buy!; Highly recommended; Highly recommended; Horrible; Did not meet expectations; Unsatisfactory; Awesome; Terrific,Positive,True
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, H-Series Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) S3407VA-LY037WS Thin and Light Laptop (14 inch, Matte Gray, 1.39 Kg, With MS Office)",S3407VA-LY037WS,"Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, H-Series",Matte Gray,Thin and Light,84990.0,58990.0,30.0,26000.0,4.4,93,6,16,DDR5,512.0,14.0,35.56,1.39,Intel,Core i5,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-metallic-design-h-series-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-s3407va-ly037ws-thin-light-laptop/p/itm820c07740b4c9?pid=COMH9SJ9VCEQJCSX&lid=LSTCOMH9SJ9VCEQJCSXBL2HSQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_117&otracker=search&otracker1=search&fm=organic&iid=en_usMqOsNreL7f0J_rvPbZVXOiLEXRisSfXKUaQOQXOqnUsq2fLZ-mIq_x4bheNvifiUnXTvlE0QnaJ15ybJ4dPPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zwho5v1mo00000001754328579295&qH=c06ea84a1e3dc3c6,6,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Positive,True
"ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ131WS Thin and Light Laptop (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)",E1504FA-NJ131WS,Vivobook Go 15,Cool Silver,Thin and Light,44990.0,30990.0,31.0,14000.0,4.2,339,24,8,LPDDR5,512.0,15.6,39.62,1.63,AMD,Ryzen 3 Quad Core,13.0,Windows 11 Home,60.0,False,False,False,True,21.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj131ws-thin-light-laptop/p/itm1a9101a401f3c?pid=COMH94998FGG8FHG&lid=LSTCOMH94998FGG8FHGURVZSF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_231&otracker=search&otracker1=search&fm=organic&iid=en_kykJRd0-FI9q_exBv65QpRRL4NY5uP9ngexvHNrjNgRr7KSLFNHG_JoihAzjQzWdRPIyu8OjRJJjrosITZPyhPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=02nc8turvk0000001754328604196&qH=c06ea84a1e3dc3c6,10,Great product; Perfect product!; Value-for-money; Pretty good; Good choice; Good quality product; Brilliant; Simply awesome; Terrific purchase; Terrific purchase,Positive,True
"ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ5541WS Thin and Light Laptop (15.6 inch, Cool Silver, 1.63 Kg, With MS Office)",E1504FA-NJ5541WS,Vivobook Go 15,Cool Silver,Thin and Light,55990.0,39990.0,28.0,16000.0,4.2,1200,82,16,LPDDR5,512.0,15.6,39.62,1.63,AMD,Ryzen 5 Quad Core,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Carry-in Warranty,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-nj5541ws-thin-light-laptop/p/itm11c1635cd5848?pid=COMH8VXVGEPMSHGC&lid=LSTCOMH8VXVGEPMSHGCQHUQX6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_261&otracker=search&otracker1=search&fm=organic&iid=en_NTjOOvy-6tgsn-eD65bIUivWDRC9Vd1q04yaxfeAd-xD0gpEL6FOHKhqQ_b3yy5B0Qz7GAkcBse4Lnc1l7DU3_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ki0h15guxc0000001754328607944&qH=c06ea84a1e3dc3c6,10,Fabulous!; Very Good; Highly recommended; Must buy!; Nice product; Just wow!; Worth every penny; Mind-blowing purchase; Very Good; Not recommended at all,Positive,True
